201936,Tyreke Evans,1610612740,NOP,25.0,6-6,78,220,Memphis,USA,2009,1,4,79,16.6,5.3,6.6,2.2,0.034,0.142,0.257,0.508,0.316
200748,Tyrus Thomas,1610612763,MEM,28.0,6-10,82,225,Louisiana State,USA,2006,1,4,2,2.0,0.0,0.5,3.7,0.0,0.0,0.137,1.064,0.2
2199,Tyson Chandler,1610612742,DAL,32.0,7-1,85,240,None,USA,2001,1,2,75,10.3,11.5,1.1,5.5,0.141,0.271,0.128,0.697,0.053
2617,Udonis Haslem,1610612748,MIA,34.0,6-8,80,235,Florida,USA,Undrafted,Undrafted,Undrafted,62,4.2,4.2,0.7,-7.1,0.083,0.221,0.144,0.488,0.078
203505,Vander Blue,1610612747,LAL,22.0,6-4,76,200,Marquette,USA,Undrafted,Undrafted,Undrafted,2,11.0,4.5,4.0,-23.0,0.024,0.123,0.205,0.342,0.178
201964,Victor Claver,1610612757,POR,26.0,6-9,81,224,None,Spain,2009,1,22,10,2.4,2.0,0.1,15.3,0.043,0.25,0.15,0.6,0.019
203506,Victor Oladipo,1610612753,ORL,23.0,6-4,76,210,Indiana,USA,2013,1,2,72,17.9,4.2,4.1,-5.7,0.022,0.114,0.251,0.527,0.188
1713,Vince Carter,1610612763,MEM,38.0,6-6,78,220,North Carolina,USA,1998,1,5,66,5.8,2.0,1.2,-0.3,0.027,0.109,0.197,0.445,0.11
201961,Wayne Ellington,1610612747,LAL,27.0,6-4,76,200,North Carolina,USA,2009,1,28,65,10.0,3.2,1.6,-3.4,0.02,0.117,0.186,0.504,0.101
202325,Wesley Johnson,1610612747,LAL,27.0,6-7,79,215,Syracuse,USA,2010,1,4,76,9.9,4.2,1.6,-6.8,0.032,0.129,0.164,0.509,0.084
202083,Wesley Matthews,1610612757,POR,28.0,6-5,77,220,Marquette,USA,Undrafted,Undrafted,Undrafted,60,15.9,3.7,2.3,6.5,0.021,0.095,0.197,0.586,0.11
203115,Will Barton,1610612743,DEN,24.0,6-6,78,175,Memphis,USA,2012,2,40,58,6.8,2.8,1.4,-2.3,0.027,0.148,0.202,0.503,0.135
101198,Will Bynum,1610612764,WAS,32.0,6-0,72,185,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,7,3.1,0.9,2.6,-41.0,0.033,0.07,0.272,0.336,0.486
203805,Will Cherry,1610612739,CLE,24.0,6-0,72,185,Montana,USA,Undrafted,Undrafted,Undrafted,8,1.9,0.6,1.0,-3.7,0.017,0.066,0.168,0.347,0.174
2584,Willie Green,1610612753,ORL,33.0,6-3,75,205,Detroit Mercy,USA,2003,2,41,52,5.9,1.5,1.3,-4.7,0.017,0.075,0.177,0.477,0.121
201163,Wilson Chandler,1610612743,DEN,28.0,6-8,80,225,DePaul,USA,2007,1,23,78,13.9,6.1,1.7,-5.1,0.041,0.174,0.201,0.523,0.086
202333,Xavier Henry,1610612747,LAL,24.0,6-6,78,220,Kansas,USA,2010,1,12,9,2.2,0.4,0.3,8.0,0.024,0.031,0.139,0.424,0.048
203897,Zach LaVine,1610612750,MIN,20.0,6-5,77,183,California-Los Angeles,USA,2014,1,13,77,10.1,2.8,3.6,-14.5,0.016,0.116,0.224,0.515,0.25
2216,Zach Randolph,1610612763,MEM,33.0,6-9,81,260,Michigan State,USA,2001,1,19,71,16.1,10.5,2.2,6.3,0.115,0.259,0.242,0.538,0.111
2585,Zaza Pachulia,1610612749,MIL,31.0,6-11,83,270,None,Georgia,2003,2,42,73,8.3,6.8,2.4,6.9,0.133,0.206,0.189,0.506,0.155
204054,Zoran Dragic,1610612748,MIA,25.0,6-5,77,200,None,Slovenia,Undrafted,Undrafted,Undrafted,16,1.8,0.5,0.3,-15.3,0.072,0.045,0.217,0.435,0.116
